Date,Open,High,Low,Close,Volume,Adj Close
2008-12-01,888.60999,918.84998,815.69,903.25,5320791300,903.25
2008-11-03,968.66998,1007.51001,741.02002,896.23999,6231635200,896.23999
2008-10-01,1164.17004,1167.03003,839.79999,968.75,7226842600,968.75
2008-09-02,1287.82996,1303.04004,1106.42004,1166.35999,6902142800,1166.35999
2008-08-01,1269.42004,1313.15002,1247.44995,1282.82996,4264482300,1282.82996
2008-07-01,1276.68994,1292.17004,1200.43994,1267.38,5923937200,1267.38
2008-06-02,1399.62,1404.05005,1272.00,1280.00,4840303300,1280.00
2008-05-01,1385.96997,1440.23999,1373.06995,1400.38,4039814700,1400.38
2008-04-01,1326.41003,1404.56995,1324.34998,1385.58997,4113069000,1385.58997
2008-03-03,1330.44995,1359.68005,1256.97998,1322.69995,4868908000,1322.69995
2008-02-01,1378.59998,1396.02002,1316.75,1330.63,4148143000,1330.63
2008-01-02,1467.96997,1471.77002,1270.05005,1378.55005,4925982300,1378.55005
2007-12-03,1479.63,1523.56995,1435.65002,1468.35999,3363127500,1468.35999
2007-11-01,1545.79004,1545.79004,1406.09998,1481.14001,4317578500,1481.14001
2007-10-01,1527.29004,1576.08997,1489.56006,1549.38,3477202100,1549.38
2007-09-04,1473.95996,1538.73999,1439.29004,1526.75,3196581500,1526.75
2007-08-01,1455.18005,1503.89001,1370.59998,1473.98999,4091885600,1473.98999
2007-07-02,1504.66003,1555.90002,1454.25,1455.27002,3564854700,1455.27002
2007-06-01,1530.62,1540.56006,1484.18005,1503.34998,3261343300,1503.34998
2007-05-01,1482.37,1535.56006,1476.69995,1530.62,3104253600,1530.62
2007-04-02,1420.82996,1498.02002,1416.37,1482.37,3006294500,1482.37
2007-03-01,1406.80005,1438.89001,1363.97998,1420.85999,3205736800,1420.85999
2007-02-01,1437.90002,1461.56995,1389.42004,1406.81995,2935275700,1406.81995
2007-01-03,1418.03003,1441.60999,1403.96997,1438.23999,2983144500,1438.23999
2006-12-01,1400.63,1431.81006,1385.93005,1418.30005,2462849000,1418.30005
2006-11-01,1377.76001,1407.89001,1360.97998,1400.63,2826198000,1400.63
2006-10-02,1335.81995,1389.44995,1327.09998,1377.93994,2708938600,1377.93994
2006-09-01,1303.80005,1340.28003,1290.93005,1335.84998,2563743500,1335.84998
2006-08-01,1278.53003,1306.73999,1261.30005,1303.81995,2280876500,1303.81995
2006-07-03,1270.06006,1280.42004,1224.54004,1276.66003,2440476000,1276.66003
2006-06-01,1270.05005,1290.68005,1219.29004,1270.19995,2632855400,1270.19995
2006-05-01,1310.60999,1326.69995,1245.33997,1270.08997,2591135900,1270.08997
2006-04-03,1302.88,1318.16003,1280.73999,1310.60999,2406755200,1310.60999
2006-03-01,1280.66003,1310.88,1268.42004,1294.87,2310510800,1294.87
2006-02-01,1280.07996,1297.56995,1253.60999,1280.66003,2380568400,1280.66003
2006-01-03,1248.29004,1294.90002,1245.73999,1280.07996,2595998000,1280.07996
2005-12-01,1249.47998,1275.80005,1246.58997,1248.29004,2057125200,1248.29004
2005-11-01,1207.01001,1270.64001,1201.06995,1249.47998,2260836100,1249.47998
2005-10-03,1228.81006,1233.33997,1168.19995,1207.01001,2493393300,1207.01001
2005-09-01,1220.32996,1243.13,1205.34998,1228.81006,2232144200,1228.81006
2005-08-01,1234.18005,1245.85999,1201.06995,1220.32996,1930243400,1220.32996
2005-07-01,1191.32996,1245.15002,1183.55005,1234.18005,1962713500,1234.18005
2005-06-01,1191.50,1219.58997,1188.30005,1191.32996,1929251300,1191.32996
2005-05-02,1156.84998,1199.56006,1146.18005,1191.50,1960127100,1191.50
2005-04-01,1180.58997,1191.88,1136.15002,1156.84998,2180315700,1156.84998
2005-03-01,1203.59998,1229.10999,1163.68994,1180.58997,1874017200,1180.58997
2005-02-01,1181.27002,1212.43994,1180.94995,1203.59998,1636467800,1203.59998
2005-01-03,1211.92004,1217.80005,1163.75,1181.27002,1658930000,1181.27002
2004-12-01,1173.78003,1217.32996,1173.78003,1211.92004,1449518100,1211.92004
2004-11-01,1130.19995,1188.45996,1127.59998,1173.81995,1524465700,1173.81995
2004-10-01,1114.57996,1142.05005,1090.29004,1130.19995,1571990400,1130.19995
2004-09-01,1104.23999,1131.54004,1099.18005,1114.57996,1360850900,1114.57996
2004-08-02,1101.71997,1109.68005,1060.71997,1104.23999,1260227200,1104.23999
2004-07-01,1140.83997,1140.83997,1078.78003,1101.71997,1456371400,1101.71997
2004-06-01,1120.68005,1146.33997,1113.31995,1140.83997,1381109500,1140.83997
2004-05-03,1107.30005,1127.73999,1076.31995,1120.68005,1524950000,1120.68005
2004-04-01,1126.20996,1150.56995,1107.22998,1107.30005,1583171400,1107.30005
2004-03-01,1144.93994,1163.22998,1087.16003,1126.20996,1528634700,1126.20996
2004-02-02,1131.13,1158.97998,1124.43994,1144.93994,1554000000,1144.93994
2004-01-02,1111.92004,1155.38,1105.07996,1131.13,1722750000,1131.13
2003-12-01,1058.19995,1112.56006,1053.41003,1111.92004,1312119500,1111.92004
2003-11-03,1050.70996,1063.65002,1031.19995,1058.19995,1313181000,1058.19995
2003-10-01,995.96997,1053.79004,995.96997,1050.70996,1469452100,1050.70996
2003-09-02,1008.01001,1040.29004,990.35999,995.96997,1501457600,995.96997
2003-08-01,990.31,1011.01001,960.84003,1008.01001,1229836600,1008.01001
2003-07-01,974.50,1015.40997,962.09998,990.31,1507327200,990.31
2003-06-02,963.59003,1015.33002,963.59003,974.50,1562219000,974.50
2003-05-01,916.91998,965.38,902.83002,963.59003,1554328500,963.59003
2003-04-01,848.17999,924.23999,847.84998,916.91998,1498005700,916.91998
2003-03-03,841.15002,895.90002,788.90002,848.17999,1503596600,848.17999
2003-02-03,855.70001,864.64001,806.28998,841.15002,1400452600,841.15002
2003-01-02,879.82001,935.04999,840.34003,855.70001,1539433800,855.70001
2002-12-02,936.31,954.28003,869.45001,879.82001,1289625700,879.82001
2002-11-01,885.76001,941.82001,872.04999,936.31,1492221000,936.31
2002-10-01,815.28003,907.44,768.63,885.76001,1717287300,885.76001
2002-09-03,916.07001,924.02002,800.20001,815.28003,1472279000,815.28003
2002-08-01,911.62,965.00,833.44,916.07001,1374013600,916.07001
2002-07-01,989.82001,994.46002,775.67999,911.62,2012640000,911.62
2002-06-03,1067.14001,1070.73999,952.91998,989.82001,1604925500,989.82001
2002-05-01,1076.92004,1106.58997,1048.95996,1067.14001,1281036300,1067.14001
2002-04-01,1147.39001,1147.83997,1063.45996,1076.92004,1372613600,1076.92004
2002-03-01,1106.72998,1173.93994,1106.72998,1147.39001,1385540000,1147.39001
2002-02-01,1130.19995,1130.19995,1074.35999,1106.72998,1444200000,1106.72998
2002-01-02,1148.07996,1176.96997,1081.66003,1130.19995,1490628500,1130.19995
2001-12-03,1139.44995,1173.62,1114.53003,1148.07996,1303608500,1148.07996
2001-11-01,1059.78003,1163.38,1054.31006,1139.44995,1317790400,1139.44995
2001-10-01,1040.93994,1110.60999,1026.76001,1059.78003,1361033900,1059.78003
2001-09-04,1133.57996,1155.40002,944.75,1040.93994,1777119300,1040.93994
2001-08-01,1211.22998,1226.27002,1124.87,1133.57996,1055621700,1133.57996
2001-07-02,1224.42004,1239.78003,1165.54004,1211.22998,1186805200,1211.22998
2001-06-01,1255.81995,1286.62,1203.03003,1224.38,1265732800,1224.38
2001-05-01,1249.45996,1315.93005,1232.00,1255.81995,1170568100,1255.81995
2001-04-02,1160.32996,1269.30005,1091.98999,1249.45996,1333839500,1249.45996
2001-03-01,1239.93994,1267.42004,1081.18994,1160.32996,1322155000,1160.32996
2001-02-01,1366.01001,1376.38,1215.43994,1239.93994,1203668400,1239.93994
2001-01-02,1320.28003,1383.37,1274.62,1366.01001,1386909500,1366.01001
2000-12-01,1314.94995,1389.05005,1254.06995,1320.28003,1232315000,1320.28003
2000-11-01,1429.40002,1438.45996,1294.90002,1314.94995,1034230000,1314.94995
2000-10-02,1436.52002,1454.81995,1305.79004,1429.40002,1241718100,1429.40002
2000-09-01,1517.68005,1530.08997,1419.43994,1436.51001,1101770000,1436.51001
2000-08-01,1430.82996,1525.20996,1425.43005,1517.68005,931317300,1517.68005
2000-07-03,1454.59998,1517.31995,1413.89001,1430.82996,1002085000,1430.82996
2000-06-01,1420.59998,1488.93005,1420.59998,1454.59998,1054454500,1454.59998
2000-05-01,1452.43005,1481.51001,1361.08997,1420.59998,948127200,1420.59998
2000-04-03,1498.57996,1527.18994,1339.40002,1452.43005,1110055700,1452.43005
2000-03-01,1366.42004,1552.87,1346.62,1498.57996,1190591300,1498.57996
2000-02-01,1394.45996,1444.55005,1325.06995,1366.42004,1105815000,1366.42004
2000-01-03,1469.25,1478.00,1350.14001,1394.45996,1124410000,1394.45996
1999-12-01,1388.91003,1473.09998,1387.38,1469.25,909760900,1469.25
1999-11-01,1362.93005,1425.31006,1346.41003,1388.91003,920777100,1388.91003
1999-10-01,1282.70996,1373.17004,1233.69995,1362.93005,950119000,1362.93005
1999-09-01,1320.41003,1361.39001,1256.26001,1282.70996,831252300,1282.70996
1999-08-02,1328.71997,1382.83997,1267.72998,1320.41003,758193100,1320.41003
1999-07-01,1372.70996,1420.32996,1328.48999,1328.71997,765225200,1328.71997
1999-06-01,1301.83997,1372.93005,1277.46997,1372.70996,781644000,1372.70996
1999-05-03,1335.18005,1375.97998,1277.31006,1301.83997,826511000,1301.83997
1999-04-01,1286.37,1371.56006,1282.56006,1335.18005,926652300,1335.18005
1999-03-01,1238.32996,1323.81995,1216.03003,1286.37,822904300,1286.37
1999-02-01,1279.64001,1283.83997,1211.89001,1238.32996,807392600,1238.32996
1999-01-04,1229.22998,1280.37,1205.45996,1279.64001,901605200,1279.64001
1998-12-01,1163.63,1244.93005,1136.89001,1229.22998,722756800,1229.22998
1998-11-02,1098.67004,1192.96997,1098.67004,1163.63,706959000,1163.63
1998-10-01,1017.01001,1103.78003,923.32001,1098.67004,853938600,1098.67004
1998-09-01,957.28003,1066.10999,939.97998,1017.01001,834008500,1017.01001
1998-08-03,1120.67004,1121.79004,957.28003,957.28003,761383300,957.28003
1998-07-01,1133.83997,1190.57996,1114.30005,1120.67004,674577700,1120.67004
1998-06-01,1090.81995,1145.15002,1074.67004,1133.83997,650416800,1133.83997
1998-05-01,1111.75,1130.52002,1074.39001,1090.81995,601696000,1090.81995
1998-04-01,1101.75,1132.97998,1076.69995,1111.75,683412300,1111.75
1998-03-02,1049.33997,1113.06995,1030.87,1101.75,654296300,1101.75
1998-02-02,980.28003,1051.66003,980.28003,1049.33997,643738400,1049.33997
1998-01-02,970.42999,992.65002,912.83002,980.28003,667360500,980.28003
1997-12-01,955.40002,986.25,924.91998,970.42999,564825400,970.42999
1997-11-03,914.62,964.54999,900.60999,955.40002,545404700,955.40002
1997-10-01,947.28003,983.12,855.27002,914.62,637188200,914.62
1997-09-02,899.46997,960.59003,899.46997,947.28003,570023800,947.28003
1997-08-01,954.28998,964.16998,893.34003,899.46997,524762300,899.46997
1997-07-01,885.14001,957.72998,884.53998,954.31,568452200,954.31
1997-06-02,848.28003,902.09003,838.82001,885.14001,543785200,885.14001
1997-05-01,801.34003,851.87,793.21002,848.28003,506850000,848.28003
1997-04-01,757.12,804.13,733.53998,801.34003,500497700,801.34003
1997-03-03,790.82001,814.90002,756.13,757.12,533832000,757.12
1997-02-03,786.15997,817.67999,773.42999,790.82001,538116300,790.82001
1997-01-02,740.73999,794.66998,729.54999,786.15997,555199000,786.15997
1996-12-02,757.02002,761.75,716.69,740.73999,451853800,740.73999
1996-11-01,705.27002,762.12,701.29999,757.02002,438942000,757.02002
1996-10-01,687.31,714.09998,684.44,705.27002,442891700,705.27002
1996-09-03,651.98999,690.88,643.96997,687.33002,422632000,687.33002
1996-08-01,639.95001,670.67999,639.48999,651.98999,347213600,651.98999
1996-07-01,670.63,675.88,605.88,639.95001,420610000,639.95001
1996-06-03,669.12,680.32001,658.75,670.63,420065000,670.63
1996-05-01,654.16998,681.09998,630.07001,669.12,421495000,669.12
1996-04-01,645.50,656.67999,624.14001,654.16998,441379500,654.16998
1996-03-01,640.42999,656.96997,627.63,645.50,447510000,645.50
1996-02-01,636.02002,664.22998,633.71002,640.42999,460156500,640.42999
1996-01-02,615.92999,636.17999,597.28998,636.02002,439102700,636.02002
1995-12-01,605.37,622.88,605.04999,615.92999,400939500,615.92999
1995-11-01,581.50,608.69,581.03998,605.37,382961900,605.37
1995-10-02,584.40997,590.65997,571.54999,581.50,382759500,581.50
1995-09-01,561.88,587.60999,561.01001,584.40997,369404000,584.40997
1995-08-01,562.06,565.62,553.03998,561.88,323806000,561.88
1995-07-03,544.75,565.40002,542.51001,562.06,379995500,562.06
1995-06-01,533.40002,551.07001,526.00,544.75,357604500,544.75
1995-05-01,514.76001,533.40997,513.03003,533.40002,359721300,533.40002
1995-04-03,500.70001,515.28998,500.20001,514.71002,348814200,514.71002
1995-03-01,487.39001,508.14999,479.70001,500.70999,354150400,500.70999
1995-02-01,470.42001,489.19,469.29001,487.39001,349858900,487.39001
1995-01-03,459.20999,471.35999,457.20001,470.42001,345888000,470.42001
1994-12-01,453.54999,462.73001,442.88,459.26999,314656600,459.26999
1994-11-01,472.26001,472.26001,444.17999,453.69,311899500,453.69
1994-10-03,462.69,474.73999,449.26999,472.35001,316548500,472.35001
1994-09-01,475.48999,475.48999,458.47,462.70999,306893800,462.70999
1994-08-01,458.28,477.59,456.07999,475.48999,293626000,475.48999
1994-07-01,444.26999,459.32999,443.57999,458.26001,262483000,458.26001
1994-06-01,456.50,463.23001,439.82999,444.26999,279367200,444.26999
1994-05-02,450.91,457.76999,440.78,456.50,280603300,456.50
1994-04-04,445.66,452.79001,435.85999,450.91,317314700,450.91
1994-03-01,467.19,471.09,436.16,445.76999,331677800,445.76999
1994-02-01,481.60001,482.23001,464.26001,467.14001,322199400,467.14001
1994-01-03,466.51001,482.85001,464.35999,481.60999,330964700,481.60999
1993-12-01,461.92999,471.29001,461.45001,466.45001,270900000,466.45001
1993-11-01,467.82999,469.10999,454.35999,461.79001,293489000,461.79001
1993-10-01,458.92999,471.10001,456.39999,467.82999,295763300,467.82999
1993-09-01,463.54999,463.79999,449.64001,458.92999,277795200,458.92999
1993-08-02,448.13,463.56,446.94,463.56,261774000,463.56
1993-07-01,450.54001,451.14999,441.39999,448.13,264902300,448.13
1993-06-01,450.23001,455.63,442.50,450.53,264796300,450.53
1993-05-03,440.19,454.54999,436.85999,450.19,265823000,450.19
1993-04-01,451.67001,452.63,432.29999,440.19,290506100,440.19
1993-03-01,443.38,456.76001,441.07001,451.67001,262875600,451.67001
1993-02-01,438.78,450.04001,428.25,443.38,298768900,443.38
1993-01-04,435.70001,442.66,426.88,438.78,276402500,438.78
1992-12-01,431.35001,442.64999,428.60999,435.70999,229184500,435.70999
1992-11-02,418.66,431.92999,415.57999,431.35001,218946000,431.35001
1992-10-01,417.79999,421.16,396.79999,418.67999,214042700,418.67999
1992-09-01,414.03,425.26999,412.70999,417.79999,200396100,417.79999
1992-08-03,424.19,425.14001,408.29999,414.03,181680900,414.03
1992-07-01,408.20001,424.79999,407.20001,424.20999,201733600,424.20999
1992-06-01,415.35001,417.29999,399.92001,408.14001,202516300,408.14001
1992-05-01,414.95001,418.75,409.85001,415.35001,192399500,415.35001
1992-04-01,403.67001,416.28,392.41,414.95001,216163300,414.95001
1992-03-02,412.67999,413.78,401.94,403.69,193118100,403.69
1992-02-03,408.79001,418.07999,406.34,412.70001,235259400,412.70001
1992-01-02,417.03,421.17999,408.64001,408.78,249268100,408.78
1991-12-02,375.10999,418.32001,371.35999,417.09,209637600,417.09
1991-11-01,392.45999,398.22,371.63,375.22,190722500,375.22
1991-10-01,387.85999,393.81,376.10999,392.45001,185306900,392.45001
1991-09-03,395.42999,397.62,382.76999,387.85999,170388500,387.85999
1991-08-01,387.81,396.82001,374.09,395.42999,175330000,395.42999
1991-07-01,371.17999,387.81,370.92001,387.81,165836300,387.81
1991-06-03,389.81,389.81,367.98001,371.16,171125000,371.16
1991-05-01,375.35001,389.85001,365.82999,389.82999,180533600,389.82999
1991-04-01,375.22,391.26001,370.26999,375.34,191974000,375.34
1991-03-01,367.07001,379.66,363.73001,375.22,203933500,375.22
1991-02-01,343.91,370.95999,340.37,367.07001,238220000,367.07001
1991-01-02,330.20001,343.92999,309.35001,343.92999,175670900,343.92999
1990-12-03,322.23001,333.98001,321.97,330.22,161548000,330.22
1990-11-01,303.98999,323.01999,301.60999,322.22,159148500,322.22
1990-10-01,306.10001,319.69,294.51001,304.00,166433000,304.00
1990-09-04,322.56,326.53,295.98001,306.04999,152015200,306.04999
1990-08-01,356.14999,357.35001,306.17999,322.56,179009100,322.56
1990-07-02,358.01999,369.78,350.09,356.14999,168996100,356.14999
1990-06-01,361.26001,368.78,351.23001,358.01999,160561400,358.01999
1990-05-01,330.79999,362.26001,330.79999,361.23001,171016800,361.23001
1990-04-02,339.94,347.29999,327.76001,330.79999,146198500,330.79999
1990-03-01,331.89001,344.48999,331.07999,339.94,155573600,339.94
1990-02-01,329.07999,336.09,322.10001,331.89001,165598400,331.89001
1990-01-02,353.39999,360.59,319.82999,329.07999,181041300,329.07999
1989-12-01,346.01001,354.10001,339.63,353.39999,167968000,353.39999
1989-11-01,340.35999,346.50,330.91,345.98999,151683800,345.98999
1989-10-02,349.14999,360.44,327.12,340.35999,190398600,340.35999
1989-09-01,351.45001,354.13,341.37,349.14999,159516000,349.14999
1989-08-01,346.07999,352.73001,339.00,351.45001,177996500,351.45001
1989-07-03,317.98001,346.07999,317.26001,346.07999,170784000,346.07999
1989-06-01,320.51001,329.19,314.38,317.98001,188049000,317.98001
1989-05-01,309.64001,323.06,304.06,320.51999,177720400,320.51999
1989-04-03,294.87,310.45001,294.35001,309.64001,169782000,309.64001
1989-03-01,288.85999,299.98999,286.45999,294.87,167067700,294.87
1989-02-01,297.47,300.57001,286.26001,288.85999,177037300,288.85999
1989-01-03,277.72,297.51001,273.81,297.47,177441400,297.47
1988-12-01,273.67999,280.45001,270.47,277.72,141529000,277.72
1988-11-01,278.97,280.37,262.85001,273.70001,141934700,273.70001
1988-10-03,271.89001,283.95001,268.84,278.97,169458000,278.97
1988-09-01,261.51999,274.87,256.98001,271.91,154057100,271.91
1988-08-01,272.03,274.20001,256.53,261.51999,150345600,261.51999
1988-07-01,273.50,276.35999,262.48001,272.01999,176540500,272.01999
1988-06-01,262.16,276.88,262.10001,273.50,206096300,273.50
1988-05-02,261.35999,263.70001,248.85001,262.16,165665700,262.16
1988-04-04,258.89001,272.04999,254.71001,261.32999,169819000,261.32999
1988-03-01,267.82001,272.64001,256.07001,258.89001,182297300,258.89001
1988-02-01,257.04999,267.82001,247.82001,267.82001,196464500,267.82001
1988-01-04,247.10001,261.78,240.17,257.07001,185329000,257.07001
1987-12-01,230.32001,253.35001,221.24001,247.08,186222200,247.08
1987-11-02,251.73,257.20999,225.75,230.30,192922000,230.30
1987-10-01,321.82999,328.94,216.46001,251.78999,290813600,251.78999
1987-09-01,329.81,332.17999,308.56,321.82999,186014200,321.82999
1987-08-03,318.62,337.89001,314.51001,329.79999,201342800,329.79999
1987-07-01,303.98999,318.85001,302.53,318.66,188559000,318.66
1987-06-01,290.12,310.26999,286.92999,304.00,170931800,304.00
1987-05-01,286.98999,298.69,277.01001,290.10001,178560000,290.10001
1987-04-01,291.59,303.64999,275.67001,288.35999,195942800,288.35999
1987-03-02,284.17001,302.72,282.29999,291.70001,188040900,291.70001
1987-02-02,274.07999,287.54999,273.16,284.20001,190952600,284.20001
1987-01-02,242.17,280.95999,242.17,274.07999,200203800,274.07999
1986-12-01,249.22,254.87,241.28,242.17,154548600,242.17
1986-11-03,243.97,249.22,235.50999,249.22,159703100,249.22
1986-10-01,231.32001,244.50999,231.32001,243.98,137562600,243.98
1986-09-02,252.92999,254.13,228.08,231.32001,156723800,231.32001
1986-08-01,236.12,254.24001,231.92,252.92999,134628500,252.92999
1986-07-01,250.67,253.20,233.07001,236.12,142845400,236.12
1986-06-02,246.03999,251.81,238.23,250.84,132604700,250.84
1986-05-01,235.52,249.19,232.25999,247.35001,134830400,247.35001
1986-04-01,238.89999,245.47,226.30,235.52,153995400,235.52
1986-03-03,226.92,240.11,222.17999,238.89999,167450000,238.89999
1986-02-03,211.78,227.92,210.82001,226.92,162673600,226.92
1986-01-02,211.28,214.57001,202.60001,211.78,137386800,211.78
1985-12-02,202.17,213.08,200.10001,211.28,138908500,211.28
1985-11-01,189.82001,203.39999,189.37,202.17,126471500,202.17
1985-10-01,182.06,190.14999,181.16,189.82001,115858200,189.82001
1985-09-03,188.63,188.80,179.45,182.08,103355700,182.08
1985-08-01,190.92,192.17,186.10001,188.63,91128100,188.63
1985-07-01,191.85001,196.07001,189.30,190.92,117603100,190.92
1985-06-03,189.55,191.85001,185.03,191.85001,111110000,191.85001
1985-05-01,179.83,189.98,178.35001,189.55,112929000,189.55
1985-04-01,180.66,183.61,177.86,179.83,99699000,179.83
1985-03-01,181.17999,183.89,176.53,180.66,107356600,180.66
1985-02-01,179.63,183.95,177.75,181.17999,120806300,181.17999
1985-01-02,167.20,180.27,163.36,179.63,127555000,179.63
1984-12-03,163.58,169.03,161.53999,167.24001,93063000,167.24001
1984-11-01,166.09,170.41,162.99001,163.58,87374200,163.58
1984-10-01,166.10001,169.62,160.02,166.09,95744300,166.09
1984-09-04,166.67999,169.64999,163.06,166.10001,97242600,166.10001
